L,avg_await_ms,avg_cpu_pct,avg_disk_util_pct,avg_latency_us,avg_qd,avg_read_await_ms,avg_read_iops,avg_read_mb_s,avg_write_iops,avg_write_mb_s,await_ms,beamwidth,block_latency_count,block_latency_log,block_latency_mean_ms,block_latency_p50_ms,block_latency_p95_ms,block_latency_p99_ms,block_latency_status,block_latency_trace_dev,bottleneck_evidence,bucket_label,bucket_lower,bucket_midpoint,bucket_name,bucket_query_count,bucket_upper,chosen_L,chosen_prefilter_rerank_l,configured_L,configured_route,dataset,device,disk_metrics_reason,disk_metrics_status,disk_sanity_read_bytes,effective_device,elapsed_s,empty_count,fallback_count,format,graph_count,hybrid_enabled,index_prefix,iostat_log,max_await_ms,max_cpu_pct,max_disk_util_pct,max_qd,max_read_await_ms,max_read_iops,max_read_mb_s,max_rss_kb,max_tau_m,max_threshold_version,max_write_iops,max_write_mb_s,mean_candidate_count,mean_hops,mean_ios,mean_route_overhead_us,mem_L,min_tau_m,min_threshold_version,p50_latency_us,p95_latency_us,p999_latency_us,p99_latency_us,peak_memory_kb,prefilter_count,prefilter_rerank_l,prefilter_rerank_source,process_max_rss_kb,qdepth,qps,query_count,query_label_file,read_await_ms,read_iops,read_mb_s,recall,recall_at,recall_calibration_threads,recall_target,requested_device,resolved_route,returncode,route,sample_count,selectivity_group,selectivity_lower,selectivity_midpoint,selectivity_upper,selector_type,target_threads,tau_m,threads,threshold_version
3793,0.101565,200.588207,99.780573,114723.359375,3.550624,0.101565,34958.888263,257.04349,0.14697,0.001165,0.101565,4,,,,,,,,,mixed-bound-evidence,t5e-02,,0.0499079,real_t5e-02_l24,1000,,3793,,3793,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,231.339622,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.102969,870.555782,100.707616,3.597271,0.102969,35569.187789,261.464127,351624,0,1,17.894283,0.194165,499079.0,0.0,3805.712891,217.691,0,0,1,114692.0,115948.0,143656.0,119984.0,351692,0,,default-heuristic,351624,3.550624,8.652991,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t5e-02_l24/query_labels.spmat,0.101565,34958.888263,257.04349,98.0,10,32,98.0,nvme1n1,graph,0,graph,461,middle,0.0499079,0.0499079,0.0499079,intersect,1,0,1,1
3793,0.104913,399.03173,99.721312,121123.648438,6.904574,0.104913,65812.346938,483.901514,0.211584,0.00178,0.104913,4,,,,,,,,,mixed-bound-evidence,t5e-02,,0.0499079,real_t5e-02_l24,1000,,3793,,3793,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,122.882459,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.107258,963.729565,100.103206,6.996168,0.107258,66997.207532,492.817287,367512,0,1,15.887842,0.162924,499079.0,0.0,3805.61499,286.38,0,0,1,121298.0,124527.0,143938.0,133188.0,369928,0,,default-heuristic,367512,6.904574,16.37994,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t5e-02_l24/query_labels.spmat,0.104913,65812.346938,483.901514,98.0,10,32,98.0,nvme1n1,graph,0,graph,245,middle,0.0499079,0.0499079,0.0499079,intersect,2,0,2,1
3793,0.11383,791.797553,98.936456,138008.421875,13.158897,0.113829,115601.485016,849.986239,0.300189,0.002736,0.11383,4,,,,,,,,,mixed-bound-evidence,t5e-02,,0.0499079,real_t5e-02_l24,1000,,3793,,3793,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,69.956013,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.115634,1279.553664,100.328301,13.439366,0.115634,118824.145303,874.215326,386264,0,1,15.898538,0.170675,499079.0,0.0,3805.534912,251.948,0,0,1,137766.0,141468.0,150222.0,144708.0,395212,0,,default-heuristic,386264,13.158897,28.73531,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t5e-02_l24/query_labels.spmat,0.113829,115601.485016,849.986239,98.0,10,32,98.0,nvme1n1,graph,0,graph,140,middle,0.0499079,0.0499079,0.0499079,intersect,4,0,4,1
3793,0.132184,1560.58339,99.057343,165602.0625,25.269007,0.132184,191164.314466,1405.58135,0.614617,0.005817,0.132184,4,,,,,,,,,mixed-bound-evidence,t5e-02,,0.0499079,real_t5e-02_l24,1000,,3793,,3793,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,42.30277,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.13348,1604.022421,100.163385,25.76525,0.13348,195046.090678,1434.790316,420452,0,1,19.851655,0.162911,499079.0,0.0,3805.443115,305.352,0,0,1,165654.0,169930.0,177126.0,172370.0,434724,0,,default-heuristic,420452,25.269007,47.908005,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t5e-02_l24/query_labels.spmat,0.132184,191164.314466,1405.58135,98.0,10,32,98.0,nvme1n1,graph,0,graph,85,middle,0.0499079,0.0499079,0.0499079,intersect,8,0,8,1
2312,0.101678,202.812623,99.45798,67304.359375,3.682882,0.101678,36220.609589,266.223911,0.27111,0.00229,0.101678,4,,,,,,,,,mixed-bound-evidence,t1e-01,,0.0991156,real_t1e-01_l17,1000,,2312,,2312,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,136.475726,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.104209,1561.715377,100.593455,3.72985,0.104209,37439.733256,276.035114,343432,0,1,37.733018,0.209455,991156.0,0.0,2325.319092,208.005,0,0,1,67350.0,68467.0,82932.0,69132.0,343424,0,,default-heuristic,343432,3.682882,14.735081,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t1e-01_l17/query_labels.spmat,0.101678,36220.609589,266.223911,98.25,10,32,98.0,nvme1n1,graph,0,graph,272,middle,0.0991156,0.0991156,0.0991156,intersect,1,0,1,1
2312,0.10621,403.1445,99.151461,72153.664062,7.139781,0.10621,67222.944591,494.094764,0.367187,0.002922,0.10621,4,,,,,,,,,mixed-bound-evidence,t1e-01,,0.0991156,real_t1e-01_l17,1000,,2312,,2312,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,73.531947,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.120433,1662.852988,100.299939,7.260458,0.120433,68527.760417,504.06494,353896,0,1,19.858054,0.155149,991156.0,0.0,2325.24707,226.811,0,0,1,71978.0,73492.0,115947.0,75934.0,354568,0,,default-heuristic,353896,7.139781,27.493473,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t1e-01_l17/query_labels.spmat,0.10621,67222.944591,494.094764,98.260002,10,32,98.0,nvme1n1,graph,0,graph,147,middle,0.0991156,0.0991156,0.0991156,intersect,2,0,2,1
2312,0.113812,793.654444,98.29821,82107.195312,13.459466,0.113811,118260.565425,869.225574,0.430671,0.004299,0.113812,4,,,,,,,,,mixed-bound-evidence,t1e-01,,0.0991156,real_t1e-01_l17,1000,,2312,,2312,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,41.795268,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.115887,1885.353204,100.272373,13.87545,0.115887,123071.349444,904.334338,363408,0,1,13.894954,0.147383,991156.0,0.0,2325.083984,254.785,0,0,1,81924.0,84580.0,96404.0,87136.0,364120,0,,default-heuristic,363408,13.459466,48.220959,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t1e-01_l17/query_labels.spmat,0.113811,118260.565425,869.225574,98.25,10,32,98.0,nvme1n1,graph,0,graph,84,middle,0.0991156,0.0991156,0.0991156,intersect,4,0,4,1
2312,0.132458,1550.937925,97.757126,98867.554688,25.505447,0.132458,192554.578819,1415.300496,0.428554,0.006087,0.132458,4,,,,,,,,,mixed-bound-evidence,t1e-01,,0.0991156,real_t1e-01_l17,1000,,2312,,2312,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,25.667694,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.134743,2304.940487,100.437232,26.40802,0.134743,199895.656557,1469.843394,395708,0,1,7.954315,0.163126,991156.0,0.0,2324.968994,294.732,0,0,1,98770.0,101303.0,112654.0,105533.0,401676,0,,default-heuristic,395708,25.505447,80.006393,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t1e-01_l17/query_labels.spmat,0.132458,192554.578819,1415.300496,98.25,10,32,98.0,nvme1n1,graph,0,graph,52,middle,0.0991156,0.0991156,0.0991156,intersect,8,0,8,1
1273,0.098255,202.234931,99.59685,35495.5,3.734521,0.098255,38007.765992,279.340752,0.430494,0.003743,0.098255,4,,,,,,,,,mixed-bound-evidence,t2e-01,,0.1915985,real_t2e-01_l29,1000,,1273,,1273,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,72.01031,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.102158,920.266644,100.105428,3.791538,0.102158,39132.911535,286.485143,338980,0,1,25.820045,0.170685,1915985.0,0.0,1287.392944,187.455,0,0,1,35402.0,36626.0,72902.0,37484.0,339088,0,,default-heuristic,338980,3.734521,27.909746,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t2e-01_l29/query_labels.spmat,0.098255,38007.765992,279.340752,98.0,10,32,98.0,nvme1n1,graph,0,graph,144,high,0.1915985,0.1915985,0.1915985,intersect,1,0,1,1
1273,0.105814,397.864909,99.139449,38990.472656,7.279535,0.105814,68795.286934,505.61881,0.578146,0.0054,0.105814,4,,,,,,,,,mixed-bound-evidence,t2e-01,,0.1915985,real_t2e-01_l29,1000,,1273,,1273,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,39.782347,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.106649,1031.042825,100.204032,7.392452,0.106656,70297.526381,515.762402,345028,0,1,17.893577,0.155161,1915985.0,0.0,1287.328979,197.77,0,0,1,38922.0,40427.0,49893.0,41200.0,344736,0,,default-heuristic,345028,7.279535,50.821686,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t2e-01_l29/query_labels.spmat,0.105814,68795.286934,505.61881,98.0,10,32,98.0,nvme1n1,graph,0,graph,80,high,0.1915985,0.1915985,0.1915985,intersect,2,0,2,1
1273,0.114409,778.543242,96.749161,44391.695312,13.515701,0.114409,118134.126967,868.239553,0.56119,0.007757,0.114409,4,,,,,,,,,mixed-bound-evidence,t2e-01,,0.1915985,real_t2e-01_l29,1000,,1273,,1273,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,23.165059,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.116151,1424.424204,100.097295,14.126628,0.116151,123781.272268,908.276544,354940,0,1,11.916097,0.178431,1915985.0,0.0,1287.209961,223.883,0,0,1,44213.0,46066.0,63385.0,47662.0,353240,0,,default-heuristic,354940,13.515701,89.114159,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t2e-01_l29/query_labels.spmat,0.114409,118134.126967,868.239553,98.0,10,32,98.0,nvme1n1,graph,0,graph,47,high,0.1915985,0.1915985,0.1915985,intersect,4,0,4,1
1273,0.133702,1433.131488,94.400016,54421.160156,25.069385,0.133702,187500.181964,1378.075948,1.439025,0.013384,0.133702,4,,,,,,,,,mixed-bound-evidence,t2e-01,,0.1915985,real_t2e-01_l29,1000,,1273,,1273,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,14.593218,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.134797,1605.107293,100.207385,26.830466,0.134805,200588.322204,1473.856664,375244,0,1,25.824942,0.163024,1915985.0,0.0,1287.062012,262.933,0,0,1,54345.0,56466.0,67456.0,58013.0,373412,0,,default-heuristic,375244,25.069385,145.461441,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t2e-01_l29/query_labels.spmat,0.133702,187500.181964,1378.075948,98.0,10,32,98.0,nvme1n1,graph,0,graph,30,high,0.1915985,0.1915985,0.1915985,intersect,8,0,8,1
